date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:45	1245/1245	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2001:36:44%20GMT	https://www.bancoamazonas.com/Firefox/	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Firefox/index.html	(from https://www.bancoamazonas.com/ScriptResource.axd?d=uHIkleVeDJedB69mcFldZTCkTCpLlGqcR3aY2eX-VD_ATkX_74qdIUlLLP5N5dq0GonLROOi4pmJr0FKsE8JJ_-iC3RyMO96BjQj3p4Rdg_bSVRcrCgdt5hXgPRj693hqEb1Sw2&t=72e85ccd)
20:36:45	1245/1245	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2001:36:44%20GMT	https://www.bancoamazonas.com/Opera/	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Opera/index.html	(from https://www.bancoamazonas.com/ScriptResource.axd?d=uHIkleVeDJedB69mcFldZTCkTCpLlGqcR3aY2eX-VD_ATkX_74qdIUlLLP5N5dq0GonLROOi4pmJr0FKsE8JJ_-iC3RyMO96BjQj3p4Rdg_bSVRcrCgdt5hXgPRj693hqEb1Sw2&t=72e85ccd)
20:36:45	1245/1245	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2001:36:44%20GMT	https://www.bancoamazonas.com/MicrosoftAjaxWebForms.js	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/MicrosoftAjaxWebForms.8f.delayed	(from https://www.bancoamazonas.com/ScriptResource.axd?d=Jw6tUGWnA16Xwr9MjLCQ33lbtbitOhXJo0f_qgFS0pDXfM_cDdnwqOG4OUmsxluIiCnf5USF_1iyduu7jYX4x7JfPeHdPmcD9M5GIW7zupLLjKPX_eQvX3qpdkUEIMIGIHjcMoj8q8ysZYZa0&t=72e85ccd)
20:36:45	1245/1245	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2001:36:44%20GMT	https://www.bancoamazonas.com/MicrosoftAjaxSerialization.js	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/MicrosoftAjaxSerialization.js	(from https://www.bancoamazonas.com/ScriptResource.axd?d=Jw6tUGWnA16Xwr9MjLCQ33lbtbitOhXJo0f_qgFS0pDXfM_cDdnwqOG4OUmsxluIiCnf5USF_1iyduu7jYX4x7JfPeHdPmcD9M5GIW7zupLLjKPX_eQvX3qpdkUEIMIGIHjcMoj8q8ysZYZa0&t=72e85ccd)
20:36:46	308635/308635	---MCZ	200	added ('OK')	image/jpeg	etag:%22016da794442d11:0-gzip%22	https://www.bancoamazonas.com/Portals/_default/skins/20072-unlimitedcolorspack-054/images/img_bg_29.jpg	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/_default/skins/20072-unlimitedcolorspack-054/images/img_bg_29.jpg	(from https://www.bancoamazonas.com/Portals/_default/skins/20072-unlimitedcolorspack-054/skin.css?cdv=120)
20:36:46	1245/1245	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2001:36:44%20GMT	https://www.bancoamazonas.com/MicrosoftAjaxNetwork.js	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/MicrosoftAjaxNetwork.js	(from https://www.bancoamazonas.com/ScriptResource.axd?d=Jw6tUGWnA16Xwr9MjLCQ33lbtbitOhXJo0f_qgFS0pDXfM_cDdnwqOG4OUmsxluIiCnf5USF_1iyduu7jYX4x7JfPeHdPmcD9M5GIW7zupLLjKPX_eQvX3qpdkUEIMIGIHjcMoj8q8ysZYZa0&t=72e85ccd)
20:36:46	1360/1360	---M-Z	200	added ('OK')	text/css	etag:%2206fa2c0bef4d21:0-gzip%22	https://www.bancoamazonas.com/Portals/_default/Containers/Cavalier/container.css?cdv=120	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/_default/Containers/Cavalier/container0d17.css	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:47	118291/118291	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:46%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fAUTOPLAN%2fCr%c3%a9dito-para-Veh%c3%adculos-Nuevos	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Registerc239.html	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:48	98877/98877	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:46%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fAUTOPLAN%2fCr%c3%a9dito-para-Veh%c3%adculos-Nuevos	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Loginfbfe.html	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:48	21043/21043	---M-Z	200	added ('OK')	image/png	etag:%22ccc272c2d5e2d71:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/Mesa%20de%20trabajo%205%20copia%204.png?ver=2021-11-26-095614-893	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/Mesa%20de%20trabajo%205%20copia%2044430.png	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:48	680542/680542	---MCZ	200	added ('OK')	image/png	etag:%2238fc6f53afe1d51:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/Banner%20Autoplan%20febrero2020637171139210953620.png?ver=2020-02-12-091841-267	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/Banner%20Autoplan%20febrero2020637171139210953620efdc.png	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:48	369253/369253	---MCZ	200	added ('OK')	image/jpeg	etag:%226339841a9331d31:0-gzip%22	https://www.bancoamazonas.com/portals/0/Banner%20pequeno%20autoplan-01.jpg	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Banner%20pequeno%20autoplan-01.jpg	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:48	101890/101890	---MCZ	200	added ('OK')	application/pdf	etag:%22356625fb63bdd31:0-gzip%22	https://www.bancoamazonas.com/Portals/0/REQUISITOS%20Productos%20Persona%20Natural%20160318.pdf	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/0/REQUISITOS%20Productos%20Persona%20Natural%20160318.pdf	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:48	35199/35199	---M-Z	200	added ('OK')	image/jpeg	etag:%22cacd963c4458d91:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/TASA%20AUTOPLAN.jpg?ver=2023-03-16-151648-167	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/TASA%20AUTOPLAN0633.jpg	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:49	155433/155433	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:48%20GMT	https://www.bancoamazonas.com/formulario	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/formulario.html	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Nuevos)
20:36:50	118283/118283	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:48%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fAUTOPLAN%2fCr%c3%a9dito-para-Veh%c3%adculos-Usados	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Registerbf35.html	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Usados)
20:36:50	98877/98877	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:48%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fAUTOPLAN%2fCr%c3%a9dito-para-Veh%c3%adculos-Usados	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Loginb814.html	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Usados)
20:36:50	12899/12899	---M-Z	200	added ('OK')	image/png	etag:%2237251537bb7d61:0-gzip%22	https://www.bancoamazonas.com/portals/0/Condiciones%20para%20autos%20usados.png	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Condiciones%20para%20autos%20usados.png	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Usados)
20:36:51	118167/118167	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:50%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fAUTOPLAN%2fAcceso-Concesionarios	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Register0697.html	(from https://www.bancoamazonas.com/AUTOPLAN/Acceso-Concesionarios)
20:36:52	98701/98701	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:51%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fAUTOPLAN%2fAcceso-Concesionarios	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Login151c.html	(from https://www.bancoamazonas.com/AUTOPLAN/Acceso-Concesionarios)
20:36:52	93771/93771	---MCZ	200	added ('OK')	image/jpeg	etag:%221d6dc0cd30d31:0-gzip%22	https://www.bancoamazonas.com/portals/0/Boton%20autoplan.jpg	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Boton%20autoplan.jpg	(from https://www.bancoamazonas.com/AUTOPLAN/Acceso-Concesionarios)
20:36:52	13127/13127	---M-Z	200	added ('OK')	text/css	etag:%22092f8fb7fbd31:0-gzip%22	https://www.bancoamazonas.com/Portals/_default/containers/20072-unlimitedcolorspack-054/container.css?cdv=120	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/_default/containers/20072-unlimitedcolorspack-054/container0d17-2.css	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:53	118263/118263	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:52%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fBanca-Personas%2fCuenta-de-Ahorros-y-Corriente	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Register79f4.html	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:53	98813/98813	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:52%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fBanca-Personas%2fCuenta-de-Ahorros-y-Corriente	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Loginee7d.html	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:53	347803/347803	---MCZ	200	added ('OK')	image/jpeg	etag:%22f372ee2736e2d71:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/BANNER-AMAZONAS.jpg?ver=2021-11-25-145345-677	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/BANNER-AMAZONASe4a2.jpg	(from https://www.bancoamazonas.com/AUTOPLAN/Cr%c3%a9dito-para-Veh%c3%adculos-Usados)
20:36:53	150291/150291	---MCZ	200	added ('OK')	image/jpeg	etag:%22826bf9d4f4bed81:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/debito.jpg?ver=2022-09-02-125256-183	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/debitoe3ec.jpg	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:53	50440/50440	---MCZ	200	added ('OK')	image/jpeg	etag:%2217df86caf30d31:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/ahorro3.jpg?ver=2017-09-18-185331-380	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/ahorro3e89e.jpg	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:55	155433/155433	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:53%20GMT	https://www.bancoamazonas.com/Formulario	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Formulario-2.html	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:55	42656/42656	---MCZ	200	added ('OK')	image/jpeg	etag:%2294e0aba1af30d31:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/corriente3.jpg?ver=2017-09-18-185501-367	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/corriente3f13c.jpg	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:55	310641/310641	---MCZ	200	added ('OK')	application/pdf	etag:%228f642e6e50d41:0-gzip%22	https://www.bancoamazonas.com/Portals/0/GUIA%20DE%20USUARIO%20SOLICITUD%20DE%20CHEQUERA%20POR%20BANCA%20ELECTRONICA.pdf	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/0/GUIA%20DE%20USUARIO%20SOLICITUD%20DE%20CHEQUERA%20POR%20BANCA%20ELECTRONICA.pdf	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:58	195646/195646	---MCZ	200	added ('OK')	image/jpeg	etag:%2296ac63f5bed81:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/promociones.jpg?ver=2022-09-02-125414-703	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/promociones936b.jpg	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:59	2239730/2239730	---MCZ	200	added ('OK')	application/pdf	etag:%229d79dbd5cb37d31:0-gzip%22	https://www.bancoamazonas.com/Portals/0/Instructivo-DineroElect-Sept2017.pdf	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/0/Instructivo-DineroElect-Sept2017.pdf	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:36:59	307616/307616	---MCZ	200	added ('OK')	application/pdf	etag:%2224acb1195e32d31:0-gzip%22	https://www.bancoamazonas.com/Portals/0/Oficio_COSEDE.pdf	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/0/Oficio_COSEDE.pdf	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:37:00	118139/118139	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:59%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fBanca-Personas%2fInversiones	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Register0f89.html	(from https://www.bancoamazonas.com/Banca-Personas/Inversiones)
20:37:00	98669/98669	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:36:59%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fBanca-Personas%2fInversiones	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Login54ca.html	(from https://www.bancoamazonas.com/Banca-Personas/Inversiones)
20:37:00	70401/70401	---MCZ	200	added ('OK')	application/pdf	etag:%2244cd2d30d35d51:0-gzip%22	https://www.bancoamazonas.com/Portals/0/Tasas%20Pasivas%20Banco%20Amazonas_Mayo-2019.pdf	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/0/Tasas%20Pasivas%20Banco%20Amazonas_Mayo-2019.pdf	(from https://www.bancoamazonas.com/Banca-Personas/Inversiones)
20:37:01	118151/118151	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:00%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fBanca-Personas%2fCr%c3%a9ditos	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Register7144.html	(from https://www.bancoamazonas.com/Banca-Personas/Cr%c3%a9ditos)
20:37:01	98701/98701	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:00%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fBanca-Personas%2fCr%c3%a9ditos	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Logina458.html	(from https://www.bancoamazonas.com/Banca-Personas/Cr%c3%a9ditos)
20:37:02	69398/69398	---MCZ	200	added ('OK')	image/jpeg	etag:%2277b8337c530d31:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/creditos.jpg?ver=2017-09-18-212932-190	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/creditosaf69.jpg	(from https://www.bancoamazonas.com/Banca-Personas/Cr%c3%a9ditos)
20:37:03	481014/481014	---MCZ	200	added ('OK')	application/pdf	etag:%2210cb14752233d31:0-gzip%22	https://www.bancoamazonas.com/Portals/0/Copia%20de%20Requerimiento%20Productos%20Persona%20Natural_.pdf	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/0/Copia%20de%20Requerimiento%20Productos%20Persona%20Natural_.pdf	(from https://www.bancoamazonas.com/Banca-Personas/Cuenta-de-Ahorros-y-Corriente)
20:37:03	94647/94647	---MCZ	200	added ('OK')	image/jpeg	etag:%2279c92c8dc430d31:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/inversiones636413666863470642.jpg?ver=2017-09-18-212446-413	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/inversiones636413666863470642da8c.jpg	(from https://www.bancoamazonas.com/Banca-Personas/Inversiones)
20:37:03	93149/93149	---MCZ	200	added ('OK')	image/png	etag:%2272be6fd3c630d31:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/Logotipo-CreditoSolucionB2B-Versionoriginal-01-01.png?ver=2017-09-18-214103-287	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/Logotipo-CreditoSolucionB2B-Versionoriginal-01-01ae47.png	(from https://www.bancoamazonas.com/Banca-Personas/Cr%c3%a9ditos)
20:37:04	48180/48180	---M-Z	200	added ('OK')	text/css	etag:%22826e89c6c933d31:0-gzip%22	https://www.bancoamazonas.com/Portals/_default/skins/20072-unlimitedcolorspack-054/homepage4.css?cdv=120	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/_default/skins/20072-unlimitedcolorspack-054/homepage40d17.css	(from https://www.bancoamazonas.com/Banca-Personas/Dep%c3%b3sito-a-plazo-Fidelity)
20:37:04	118263/118263	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:03%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fBanca-Personas%2fDep%c3%b3sito-a-plazo-Fidelity	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Register72f0.html	(from https://www.bancoamazonas.com/Banca-Personas/Dep%c3%b3sito-a-plazo-Fidelity)
20:37:04	910183/910183	---MCZ	200	added ('OK')	application/pdf	etag:%22f91fa08fa30d51:0-gzip%22	https://www.bancoamazonas.com/Portals/0/tipos_de_tablas_de_amortizacion%20-%20Julio%202019.pdf	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Portals/0/tipos_de_tablas_de_amortizacion%20-%20Julio%202019.pdf	(from https://www.bancoamazonas.com/Banca-Personas/Cr%c3%a9ditos)
20:37:05	98837/98837	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:03%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fBanca-Personas%2fDep%c3%b3sito-a-plazo-Fidelity	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Login999d.html	(from https://www.bancoamazonas.com/Banca-Personas/Dep%c3%b3sito-a-plazo-Fidelity)
20:37:05	419406/419406	---MCZ	200	added ('OK')	image/png	etag:%2236144491f8cad41:0-gzip%22	https://www.bancoamazonas.com/portals/0/banner_CDP%20FIDELITY.png	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/banner_CDP%20FIDELITY.png	(from https://www.bancoamazonas.com/Banca-Personas/Dep%c3%b3sito-a-plazo-Fidelity)
20:37:06	118231/118231	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:04%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fTarjeta-de-Cr%c3%a9dito%2fTarjeta-Visa-Oro	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Register7479.html	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Visa-Oro)
20:37:06	98797/98797	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:05%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fTarjeta-de-Cr%c3%a9dito%2fTarjeta-Visa-Oro	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Loginc44f.html	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Visa-Oro)
20:37:06	861653/861653	---MCZ	200	added ('OK')	image/png	etag:%221d35e3d7a9aed41:0-gzip%22	https://www.bancoamazonas.com/portals/0/banner%20poliza%20fidelity%202.png	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/banner%20poliza%20fidelity%202.png	(from https://www.bancoamazonas.com/Banca-Personas/Dep%c3%b3sito-a-plazo-Fidelity)
20:37:07	118231/118231	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:05%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fTarjeta-de-Cr%c3%a9dito%2fTarjeta-Platinum	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Registerba2f.html	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Platinum)
20:37:07	98797/98797	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:07%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fTarjeta-de-Cr%c3%a9dito%2fTarjeta-Platinum	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Logina31a.html	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Platinum)
20:37:07	140663/140663	---MCZ	200	added ('OK')	image/jpeg	etag:%22536233d20a8d81:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/platinum.jpg?ver=2022-08-04-113422-133	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/platinum3214.jpg	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Platinum)
20:37:08	118235/118235	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:07%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fTarjeta-de-Cr%c3%a9dito%2fTarjeta-Signature	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Registere704.html	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Signature)
20:37:08	98805/98805	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:08%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fTarjeta-de-Cr%c3%a9dito%2fTarjeta-Signature	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Loginf54f.html	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Signature)
20:37:09	144631/144631	---MCZ	200	added ('OK')	image/jpeg	etag:%221a8410ec1fa8d81:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/dorado.jpg?ver=2022-08-04-113326-540	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/doradofda8.jpg	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Visa-Oro)
20:37:09	148088/148088	---MCZ	200	added ('OK')	image/jpeg	etag:%22438b972820a8d81:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/signature.jpg?ver=2022-08-04-113508-087	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/signaturee54a.jpg	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Signature)
20:37:09	118311/118311	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:08%20GMT	https://www.bancoamazonas.com/Register?returnurl=https%3a%2f%2fwww.bancoamazonas.com%2fTarjeta-de-Cr%c3%a9dito%2fTarjeta-Visa-Prepago-Funcard	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Register8640.html	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Visa-Prepago-Funcard)
20:37:10	98893/98893	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2001:37:09%20GMT	https://www.bancoamazonas.com/Login?returnurl=%2fTarjeta-de-Cr%c3%a9dito%2fTarjeta-Visa-Prepago-Funcard	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/Login322e.html	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Visa-Prepago-Funcard)
20:37:10	146217/146217	---MCZ	200	added ('OK')	image/jpeg	etag:%22961ac95120a8d81:0-gzip%22	https://www.bancoamazonas.com/portals/0/Images/FUNCARD%20BANNER%20PAGINA%20WEB.jpg?ver=2022-08-04-113617-200	C:/Users/Usuario/Desktop/idk/simuladorcInvers/www.bancoamazonas.com/portals/0/Images/FUNCARD%20BANNER%20PAGINA%20WEB6a10.jpg	(from https://www.bancoamazonas.com/Tarjeta-de-Cr%c3%a9dito/Tarjeta-Visa-Prepago-Funcard)
